alpha,I
-3.887,3.6
-3.892,3.6
-3.898,3.6
-3.903,3.6
-3.908,3.6
-3.914,3.6
-3.919,3.6
-3.924,3.6
-3.93,3.6
-3.935,3.6
-3.94,3.6
-3.946,3.6
-3.951,3.6
-3.956,3.6
-3.962,3.6
-3.967,3.6
-3.972,3.2
-3.978,3.2
-3.983,3.2
-3.988,3.2
-3.994,3.2
-3.999,3.2
-4.004,3.2
-4.009,3.2
-4.015,3.2
-4.02,3.2
-4.025,3.2
-4.031,3.2
-4.036,3.2
-4.041,3.2
-4.047,3.2
-4.052,3.2
-4.057,3.2
-4.063,3.2
-4.068,3.2
-4.073,3.2
-4.079,3.2
-4.084,3.2
-4.089,2.8
-4.095,2.8
-4.1,2.8
-4.105,2.8
-4.111,2.8
-4.116,2.8
-4.121,2.8
-4.127,2.8
-4.132,2.8
-4.137,2.8
-4.143,2.8
-4.148,2.8
-4.153,2.8
-4.158,2.8
-4.164,2.8
-4.169,2.8
-4.174,2.8
-4.18,2.8
-4.185,2.8
-4.19,2.8
-4.196,2.8
-4.201,2.8
-4.206,2.8
-4.212,2.8
-4.217,2.8
-4.222,2.8
-4.228,2.8
-4.233,2.8
-4.238,2.8
-4.244,2.8
-4.249,2.8
-4.254,2.8
-4.26,2.8
-4.265,2.8
-4.27,2.8
-4.275,2.8
-4.281,2.8
-4.286,2.8
-4.291,2.8
-4.297,2.8
-4.302,2.8
-4.307,2.8
-4.313,2.4
-4.318,2.4
-4.323,2.4
-4.329,2.4
-4.334,2.4
-4.339,2.4
-4.345,2.4
-4.35,2.4
-4.355,2.4
-4.361,2.4
-4.366,2.4
-4.371,2.4
-4.377,2.4
-4.382,2.4
-4.387,2.4
-4.392,2.4
-4.398,2.4
-4.403,2.4
-4.408,2.4
-4.414,2.4
-4.419,2.4
-4.424,2.4
-4.43,2.4
-4.435,2.4
-4.44,2.4
-4.446,2.4
-4.451,2.4
-4.456,2.4
-4.462,2.4
-4.467,2.4
-4.472,2.4
-4.478,2.4
-4.483,2
-4.488,2
-4.493,2
-4.499,2
-4.504,2
-4.509,2
-4.515,2
-4.52,2
-4.525,2
-4.531,2
-4.536,2
-4.541,2
-4.547,2
-4.552,2
-4.557,2
-4.563,2
-4.568,2
-4.573,2
-4.578,2
-4.584,2
-4.589,2
-4.594,2
-4.6,2
-4.605,2
-4.61,1.6
-4.616,1.6
-4.621,1.6
-4.626,1.6
-4.632,1.6
-4.637,1.6
-4.642,1.6
-4.648,1.6
-4.653,1.6
-4.658,1.6
-4.663,1.6
-4.669,1.6
-4.674,1.6
-4.679,1.6
-4.685,1.6
-4.69,1.6
-4.695,1.6
-4.701,1.6
-4.706,1.6
-4.711,1.6
-4.717,1.6
-4.722,1.6
-4.727,1.6
-4.733,1.6
-4.738,1.6
-4.743,1.6
-4.748,1.2
-4.754,1.2
-4.759,1.2
-4.764,1.2
-4.77,1.2
-4.775,1.2
-4.78,1.2
-4.786,1.2
-4.791,1.2
-4.796,1.2
-4.802,1.2
-4.807,1.2
-4.812,1.2
-4.818,1.2
-4.823,1.2
-4.828,1.2
-4.833,1.2
-4.839,1.2
-4.844,1.2
-4.849,1.2
-4.855,1.2
-4.86,1.2
-4.865,1.2
-4.871,1.2
-4.876,1.2
-4.881,1.2
-4.887,1.2
-4.892,1.2
-4.897,1.2
-4.902,1.2
-4.908,1.2
-4.913,1.2
-4.918,1.2
-4.924,1.2
-4.929,1.2
-4.934,1.2
-4.94,1.2
-4.945,1.2
-4.95,1.2
-4.956,1.2
-4.961,1.2
-4.966,1.2
-4.971,1.2
-4.977,1.2
-4.982,1.2
-4.987,1.2
-4.993,1.2
-4.998,1.2
-5.003,1.2
-5.009,1.2
-5.014,1.2
-5.019,1.2
-5.025,1.2
-5.03,1.2
-5.035,1.2
-5.04,1.2
-5.046,1.2
-5.051,1.2
-5.056,1.2
-5.062,1.2
-5.067,1.2
-5.072,1.2
-5.078,1.2
-5.083,1.2
-5.088,0.8
-5.094,0.8
-5.099,0.8
-5.104,0.8
-5.109,0.8
-5.115,0.8
-5.12,0.8
-5.125,0.8
-5.131,0.8
-5.136,0.8
-5.141,0.8
-5.147,0.8
-5.152,0.8
-5.157,0.8
-5.162,0.8
-5.168,0.8
-5.173,0.8
-5.178,0.8
-5.184,0.8
-5.189,0.8
-5.194,0.8
-5.2,0.8
-5.205,0.8
-5.21,0.8
-5.216,0.8
-5.221,0.8
-5.226,0.8
-5.231,0.8
-5.237,0.8
-5.242,0.8
-5.247,0.8
-5.253,0.8
-5.258,0.8
-5.263,0.8
-5.269,0.8
-5.274,0.8
-5.279,0.8
-5.284,0.8
-5.29,0.8
-5.295,0.8
-5.3,0.8
-5.306,0.8
-5.311,0.8
-5.316,0.8
-5.322,0.8
-5.327,0.8
-5.332,0.8
-5.337,0.8
-5.343,0.8
-5.348,0.8
-5.353,0.8
-5.359,0.8
-5.364,0.8
-5.369,0.8
-5.375,0.8
-5.38,0.8
-5.385,0.8
-5.39,0.8
-5.396,0.4
-5.401,0.4
-5.406,0.4
-5.412,0.4
-5.417,0.4
-5.422,0.4
-5.428,0.4
-5.433,0.4
-5.438,0.4
-5.443,0.4
-5.449,0.4
-5.454,0.4
